gameID,teamName,season,date,location,cluster,pressure,result,awayGoals,homeGoals
1230,Darmstadt,2015,2016-03-02 23:00:00,h,0,Low Pressure,L,Many Goals,No Goals
1230,Borussia Dortmund,2015,2016-03-02 23:00:00,a,1,High Pressure,W,Many Goals,No Goals
1231,Hertha Berlin,2015,2016-03-02 23:00:00,h,0,Medium Pressure,W,No Goals,Many Goals
1231,Eintracht Frankfurt,2015,2016-03-02 23:00:00,a,0,Medium Pressure,L,No Goals,Many Goals
1232,Hoffenheim,2015,2016-03-02 23:00:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1232,Augsburg,2015,2016-03-02 23:00:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1233,Bayern Munich,2015,2016-03-02 23:00:00,h,1,High Pressure,L,Many Goals,Few Goals
1233,Mainz 05,2015,2016-03-02 23:00:00,a,0,Low Pressure,W,Many Goals,Few Goals
1234,Schalke 04,2015,2016-03-02 23:00:00,h,1,High Pressure,W,Many Goals,Many Goals
1234,Hamburger SV,2015,2016-03-02 23:00:00,a,0,Low Pressure,L,Many Goals,Many Goals
1235,Bayer Leverkusen,2015,2016-03-02 23:00:00,h,1,High Pressure,L,Many Goals,Few Goals
1235,Werder Bremen,2015,2016-03-02 23:00:00,a,1,Medium Pressure,W,Many Goals,Few Goals
1236,Borussia M.Gladbach,2015,2016-03-02 23:00:00,h,1,Medium Pressure,W,No Goals,Many Goals
1236,VfB Stuttgart,2015,2016-03-02 23:00:00,a,0,Low Pressure,L,No Goals,Many Goals
1237,VfB Stuttgart,2015,2016-03-05 18:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
1237,Hoffenheim,2015,2016-03-05 18:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1238,Augsburg,2015,2016-03-05 18:30:00,h,0,Low Pressure,D,Many Goals,Many Goals
1238,Bayer Leverkusen,2015,2016-03-05 18:30:00,a,1,High Pressure,D,Many Goals,Many Goals
1239,Werder Bremen,2015,2016-03-05 18:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1239,Hannover 96,2015,2016-03-05 18:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1240,Eintracht Frankfurt,2015,2016-03-05 18:30:00,h,1,High Pressure,D,Few Goals,Few Goals
1240,Ingolstadt,2015,2016-03-05 18:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
1241,FC Cologne,2015,2016-03-05 18:30:00,h,1,Medium Pressure,L,Many Goals,Few Goals
1241,Schalke 04,2015,2016-03-05 18:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
1242,Wolfsburg,2015,2016-03-05 18:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
1242,Borussia M.Gladbach,2015,2016-03-05 18:30:00,a,0,High Pressure,L,Few Goals,Many Goals
1243,Borussia Dortmund,2015,2016-03-05 21:30:00,h,0,Low Pressure,D,No Goals,No Goals
1243,Bayern Munich,2015,2016-03-05 21:30:00,a,0,High Pressure,D,No Goals,No Goals
1244,Mainz 05,2015,2016-03-06 18:30:00,h,0,High Pressure,D,No Goals,No Goals
1244,Darmstadt,2015,2016-03-06 18:30:00,a,0,High Pressure,D,No Goals,No Goals
1245,Hamburger SV,2015,2016-03-06 20:30:00,h,0,Medium Pressure,W,No Goals,Many Goals
1245,Hertha Berlin,2015,2016-03-06 20:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1246,Hertha Berlin,2015,2016-03-11 23:30:00,h,0,Low Pressure,W,No Goals,Many Goals
1246,Schalke 04,2015,2016-03-11 23:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1247,Hoffenheim,2015,2016-03-12 18:30:00,h,0,Low Pressure,W,No Goals,Few Goals
1247,Wolfsburg,2015,2016-03-12 18:30:00,a,0,High Pressure,L,No Goals,Few Goals
1248,Ingolstadt,2015,2016-03-12 18:30:00,h,1,High Pressure,D,Many Goals,Many Goals
1248,VfB Stuttgart,2015,2016-03-12 18:30:00,a,1,High Pressure,D,Many Goals,Many Goals
1249,Darmstadt,2015,2016-03-12 18:30:00,h,0,Medium Pressure,D,Many Goals,Many Goals
1249,Augsburg,2015,2016-03-12 18:30:00,a,0,High Pressure,D,Many Goals,Many Goals
1250,Borussia M.Gladbach,2015,2016-03-12 18:30:00,h,1,High Pressure,W,No Goals,Many Goals
1250,Eintracht Frankfurt,2015,2016-03-12 18:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1251,Hannover 96,2015,2016-03-12 18:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
1251,FC Cologne,2015,2016-03-12 18:30:00,a,0,Low Pressure,W,Many Goals,No Goals
1252,Bayern Munich,2015,2016-03-12 21:30:00,h,1,High Pressure,W,No Goals,Many Goals
1252,Werder Bremen,2015,2016-03-12 21:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1253,Bayer Leverkusen,2015,2016-03-13 18:30:00,h,0,High Pressure,W,No Goals,Few Goals
1253,Hamburger SV,2015,2016-03-13 18:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1254,Borussia Dortmund,2015,2016-03-13 20:30:00,h,1,Low Pressure,W,No Goals,Many Goals
1254,Mainz 05,2015,2016-03-13 20:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1255,Schalke 04,2015,2016-03-18 23:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
1255,Borussia M.Gladbach,2015,2016-03-18 23:30:00,a,1,Medium Pressure,L,Few Goals,Many Goals
1256,Wolfsburg,2015,2016-03-19 18:30:00,h,1,High Pressure,D,Few Goals,Few Goals
1256,Darmstadt,2015,2016-03-19 18:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
1257,Hamburger SV,2015,2016-03-19 18:30:00,h,1,High Pressure,L,Many Goals,Few Goals
1257,Hoffenheim,2015,2016-03-19 18:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
1258,Werder Bremen,2015,2016-03-19 18:30:00,h,0,High Pressure,D,Few Goals,Few Goals
1258,Mainz 05,2015,2016-03-19 18:30:00,a,0,High Pressure,D,Few Goals,Few Goals
1259,FC Cologne,2015,2016-03-19 18:30:00,h,0,Low Pressure,L,Few Goals,No Goals
1259,Bayern Munich,2015,2016-03-19 18:30:00,a,0,High Pressure,W,Few Goals,No Goals
1260,Hertha Berlin,2015,2016-03-19 18:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
1260,Ingolstadt,2015,2016-03-19 18:30:00,a,0,High Pressure,L,Few Goals,Many Goals
1261,Eintracht Frankfurt,2015,2016-03-19 21:30:00,h,1,High Pressure,W,No Goals,Few Goals
1261,Hannover 96,2015,2016-03-19 21:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1262,VfB Stuttgart,2015,2016-03-20 18:30:00,h,0,High Pressure,L,Many Goals,No Goals
1262,Bayer Leverkusen,2015,2016-03-20 18:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
1263,Augsburg,2015,2016-03-20 20:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
1263,Borussia Dortmund,2015,2016-03-20 20:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
1264,Bayer Leverkusen,2015,2016-04-01 22:30:00,h,0,Medium Pressure,W,No Goals,Many Goals
1264,Wolfsburg,2015,2016-04-01 22:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1265,Bayern Munich,2015,2016-04-02 17:30:00,h,1,High Pressure,W,No Goals,Few Goals
1265,Eintracht Frankfurt,2015,2016-04-02 17:30:00,a,0,Low Pressure,L,No Goals,Few Goals
1266,Mainz 05,2015,2016-04-02 17:30:00,h,1,Medium Pressure,W,Many Goals,Many Goals
1266,Augsburg,2015,2016-04-02 17:30:00,a,0,Medium Pressure,L,Many Goals,Many Goals
1267,Ingolstadt,2015,2016-04-02 17:30:00,h,0,Medium Pressure,W,No Goals,Many Goals
1267,Schalke 04,2015,2016-04-02 17:30:00,a,0,High Pressure,L,No Goals,Many Goals
1268,Darmstadt,2015,2016-04-02 17:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
1268,VfB Stuttgart,2015,2016-04-02 17:30:00,a,0,High Pressure,D,Many Goals,Many Goals
1269,Hannover 96,2015,2016-04-02 17:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
1269,Hamburger SV,2015,2016-04-02 17:30:00,a,0,Medium Pressure,W,Many Goals,No Goals
1270,Borussia Dortmund,2015,2016-04-02 20:30:00,h,1,High Pressure,W,Many Goals,Many Goals
1270,Werder Bremen,2015,2016-04-02 20:30:00,a,0,Low Pressure,L,Many Goals,Many Goals
1271,Borussia M.Gladbach,2015,2016-04-03 17:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1271,Hertha Berlin,2015,2016-04-03 17:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1272,Hoffenheim,2015,2016-04-03 19:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
1272,FC Cologne,2015,2016-04-03 19:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
1273,Hertha Berlin,2015,2016-04-08 22:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
1273,Hannover 96,2015,2016-04-08 22:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
1274,Ingolstadt,2015,2016-04-09 17:30:00,h,1,High Pressure,W,No Goals,Few Goals
1274,Borussia M.Gladbach,2015,2016-04-09 17:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1275,Hamburger SV,2015,2016-04-09 17:30:00,h,0,High Pressure,L,Many Goals,Few Goals
1275,Darmstadt,2015,2016-04-09 17:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
1276,VfB Stuttgart,2015,2016-04-09 17:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
1276,Bayern Munich,2015,2016-04-09 17:30:00,a,0,High Pressure,W,Many Goals,Few Goals
1277,Werder Bremen,2015,2016-04-09 17:30:00,h,0,High Pressure,L,Many Goals,Few Goals
1277,Augsburg,2015,2016-04-09 17:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
1278,Eintracht Frankfurt,2015,2016-04-09 17:30:00,h,0,High Pressure,L,Many Goals,No Goals
1278,Hoffenheim,2015,2016-04-09 17:30:00,a,0,High Pressure,W,Many Goals,No Goals
1279,Wolfsburg,2015,2016-04-09 20:30:00,h,0,Low Pressure,D,Few Goals,Few Goals
1279,Mainz 05,2015,2016-04-09 20:30:00,a,1,Medium Pressure,D,Few Goals,Few Goals
1280,Schalke 04,2015,2016-04-10 17:30:00,h,0,High Pressure,D,Many Goals,Many Goals
1280,Borussia Dortmund,2015,2016-04-10 17:30:00,a,1,Medium Pressure,D,Many Goals,Many Goals
1281,FC Cologne,2015,2016-04-10 19:30:00,h,0,Low Pressure,L,Many Goals,No Goals
1281,Bayer Leverkusen,2015,2016-04-10 19:30:00,a,0,Medium Pressure,W,Many Goals,No Goals
1282,Hannover 96,2015,2016-04-15 22:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1282,Borussia M.Gladbach,2015,2016-04-15 22:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1283,Hoffenheim,2015,2016-04-16 17:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
1283,Hertha Berlin,2015,2016-04-16 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1284,Darmstadt,2015,2016-04-16 17:30:00,h,0,Medium Pressure,W,No Goals,Many Goals
1284,Ingolstadt,2015,2016-04-16 17:30:00,a,0,High Pressure,L,No Goals,Many Goals
1285,Bayer Leverkusen,2015,2016-04-16 17:30:00,h,0,High Pressure,W,No Goals,Many Goals
1285,Eintracht Frankfurt,2015,2016-04-16 17:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1286,Augsburg,2015,2016-04-16 17:30:00,h,0,Medium Pressure,W,No Goals,Few Goals
1286,VfB Stuttgart,2015,2016-04-16 17:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1287,Werder Bremen,2015,2016-04-16 17:30:00,h,1,Medium Pressure,W,Many Goals,Many Goals
1287,Wolfsburg,2015,2016-04-16 17:30:00,a,0,High Pressure,L,Many Goals,Many Goals
1288,Bayern Munich,2015,2016-04-16 20:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1288,Schalke 04,2015,2016-04-16 20:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1289,Borussia Dortmund,2015,2016-04-17 17:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1289,Hamburger SV,2015,2016-04-17 17:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1290,Mainz 05,2015,2016-04-17 19:30:00,h,1,Medium Pressure,L,Many Goals,Many Goals
1290,FC Cologne,2015,2016-04-17 19:30:00,a,0,Low Pressure,W,Many Goals,Many Goals
1291,Hamburger SV,2015,2016-04-22 22:30:00,h,0,High Pressure,W,Few Goals,Many Goals
1291,Werder Bremen,2015,2016-04-22 22:30:00,a,1,Medium Pressure,L,Few Goals,Many Goals
1292,VfB Stuttgart,2015,2016-04-23 17:30:00,h,0,High Pressure,L,Many Goals,No Goals
1292,Borussia Dortmund,2015,2016-04-23 17:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
1293,Wolfsburg,2015,2016-04-23 17:30:00,h,1,High Pressure,L,Many Goals,No Goals
1293,Augsburg,2015,2016-04-23 17:30:00,a,0,Low Pressure,W,Many Goals,No Goals
1294,FC Cologne,2015,2016-04-23 17:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1294,Darmstadt,2015,2016-04-23 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1295,Hertha Berlin,2015,2016-04-23 17:30:00,h,0,Low Pressure,L,Many Goals,No Goals
1295,Bayern Munich,2015,2016-04-23 17:30:00,a,0,High Pressure,W,Many Goals,No Goals
1296,Ingolstadt,2015,2016-04-23 17:30:00,h,0,Medium Pressure,D,Many Goals,Many Goals
1296,Hannover 96,2015,2016-04-23 17:30:00,a,0,High Pressure,D,Many Goals,Many Goals
1297,Schalke 04,2015,2016-04-23 20:30:00,h,1,High Pressure,L,Many Goals,Many Goals
1297,Bayer Leverkusen,2015,2016-04-23 20:30:00,a,1,Medium Pressure,W,Many Goals,Many Goals
1298,Borussia M.Gladbach,2015,2016-04-24 17:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1298,Hoffenheim,2015,2016-04-24 17:30:00,a,1,Low Pressure,L,Few Goals,Many Goals
1299,Eintracht Frankfurt,2015,2016-04-24 19:30:00,h,0,High Pressure,W,Few Goals,Many Goals
1299,Mainz 05,2015,2016-04-24 19:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1300,Augsburg,2015,2016-04-29 22:30:00,h,0,Medium Pressure,D,No Goals,No Goals
1300,FC Cologne,2015,2016-04-29 22:30:00,a,0,Low Pressure,D,No Goals,No Goals
1301,Hannover 96,2015,2016-04-30 17:30:00,h,1,Medium Pressure,L,Many Goals,Few Goals
1301,Schalke 04,2015,2016-04-30 17:30:00,a,0,High Pressure,W,Many Goals,Few Goals
1302,Hoffenheim,2015,2016-04-30 17:30:00,h,0,High Pressure,W,Few Goals,Many Goals
1302,Ingolstadt,2015,2016-04-30 17:30:00,a,1,High Pressure,L,Few Goals,Many Goals
1303,Mainz 05,2015,2016-04-30 17:30:00,h,0,High Pressure,D,No Goals,No Goals
1303,Hamburger SV,2015,2016-04-30 17:30:00,a,0,High Pressure,D,No Goals,No Goals
1304,Darmstadt,2015,2016-04-30 17:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
1304,Eintracht Frankfurt,2015,2016-04-30 17:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
1305,Bayern Munich,2015,2016-04-30 17:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
1305,Borussia M.Gladbach,2015,2016-04-30 17:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
1306,Borussia Dortmund,2015,2016-04-30 17:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1306,Wolfsburg,2015,2016-04-30 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1307,Bayer Leverkusen,2015,2016-04-30 20:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1307,Hertha Berlin,2015,2016-04-30 20:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1308,Werder Bremen,2015,2016-05-02 22:15:00,h,1,Medium Pressure,W,Many Goals,Many Goals
1308,VfB Stuttgart,2015,2016-05-02 22:15:00,a,0,High Pressure,L,Many Goals,Many Goals
1309,Schalke 04,2015,2016-05-07 17:30:00,h,1,High Pressure,D,Few Goals,Few Goals
1309,Augsburg,2015,2016-05-07 17:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
1310,Borussia M.Gladbach,2015,2016-05-07 17:30:00,h,0,High Pressure,W,Few Goals,Many Goals
1310,Bayer Leverkusen,2015,2016-05-07 17:30:00,a,1,Low Pressure,L,Few Goals,Many Goals
1311,Hamburger SV,2015,2016-05-07 17:30:00,h,0,High Pressure,L,Few Goals,No Goals
1311,Wolfsburg,2015,2016-05-07 17:30:00,a,0,Medium Pressure,W,Few Goals,No Goals
1312,VfB Stuttgart,2015,2016-05-07 17:30:00,h,0,High Pressure,L,Many Goals,Few Goals
1312,Mainz 05,2015,2016-05-07 17:30:00,a,1,High Pressure,W,Many Goals,Few Goals
1313,Eintracht Frankfurt,2015,2016-05-07 17:30:00,h,0,Low Pressure,W,No Goals,Few Goals
1313,Borussia Dortmund,2015,2016-05-07 17:30:00,a,0,High Pressure,L,No Goals,Few Goals
1314,FC Cologne,2015,2016-05-07 17:30:00,h,0,High Pressure,D,No Goals,No Goals
1314,Werder Bremen,2015,2016-05-07 17:30:00,a,0,Medium Pressure,D,No Goals,No Goals
1315,Hannover 96,2015,2016-05-07 17:30:00,h,0,High Pressure,W,No Goals,Few Goals
1315,Hoffenheim,2015,2016-05-07 17:30:00,a,0,High Pressure,L,No Goals,Few Goals
1316,Hertha Berlin,2015,2016-05-07 17:30:00,h,1,High Pressure,L,Many Goals,Few Goals
1316,Darmstadt,2015,2016-05-07 17:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
1317,Ingolstadt,2015,2016-05-07 17:30:00,h,1,High Pressure,L,Many Goals,Few Goals
1317,Bayern Munich,2015,2016-05-07 17:30:00,a,0,High Pressure,W,Many Goals,Few Goals
1318,Augsburg,2015,2016-05-14 17:30:00,h,0,High Pressure,L,Many Goals,Few Goals
1318,Hamburger SV,2015,2016-05-14 17:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
1319,Bayern Munich,2015,2016-05-14 17:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1319,Hannover 96,2015,2016-05-14 17:30:00,a,1,Medium Pressure,L,Few Goals,Many Goals
1320,Werder Bremen,2015,2016-05-14 17:30:00,h,1,High Pressure,W,No Goals,Few Goals
1320,Eintracht Frankfurt,2015,2016-05-14 17:30:00,a,0,Low Pressure,L,No Goals,Few Goals
1321,Borussia Dortmund,2015,2016-05-14 17:30:00,h,1,High Pressure,D,Many Goals,Many Goals
1321,FC Cologne,2015,2016-05-14 17:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
1322,Hoffenheim,2015,2016-05-14 17:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
1322,Schalke 04,2015,2016-05-14 17:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
1323,Bayer Leverkusen,2015,2016-05-14 17:30:00,h,1,Medium Pressure,W,Many Goals,Many Goals
1323,Ingolstadt,2015,2016-05-14 17:30:00,a,1,High Pressure,L,Many Goals,Many Goals
1324,Mainz 05,2015,2016-05-14 17:30:00,h,0,Medium Pressure,D,No Goals,No Goals
1324,Hertha Berlin,2015,2016-05-14 17:30:00,a,0,Medium Pressure,D,No Goals,No Goals
1325,Wolfsburg,2015,2016-05-14 17:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
1325,VfB Stuttgart,2015,2016-05-14 17:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1326,Darmstadt,2015,2016-05-14 17:30:00,h,0,Low Pressure,L,Many Goals,No Goals
1326,Borussia M.Gladbach,2015,2016-05-14 17:30:00,a,1,High Pressure,W,Many Goals,No Goals
1327,Bayern Munich,2016,2016-08-26 22:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1327,Werder Bremen,2016,2016-08-26 22:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1328,Augsburg,2016,2016-08-27 17:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
1328,Wolfsburg,2016,2016-08-27 17:30:00,a,0,Low Pressure,W,Many Goals,No Goals
1329,Hamburger SV,2016,2016-08-27 17:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
1329,Ingolstadt,2016,2016-08-27 17:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
1330,Eintracht Frankfurt,2016,2016-08-27 17:30:00,h,0,Low Pressure,W,No Goals,Few Goals
1330,Schalke 04,2016,2016-08-27 17:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1331,FC Cologne,2016,2016-08-27 17:30:00,h,1,Low Pressure,W,No Goals,Many Goals
1331,Darmstadt,2016,2016-08-27 17:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1332,Borussia Dortmund,2016,2016-08-27 17:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1332,Mainz 05,2016,2016-08-27 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1333,Borussia M.Gladbach,2016,2016-08-27 20:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1333,Bayer Leverkusen,2016,2016-08-27 20:30:00,a,0,High Pressure,L,Few Goals,Many Goals
1334,Hertha Berlin,2016,2016-08-28 17:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
1334,Freiburg,2016,2016-08-28 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1335,Hoffenheim,2016,2016-08-28 19:30:00,h,0,High Pressure,D,Many Goals,Many Goals
1335,RasenBallsport Leipzig,2016,2016-08-28 19:30:00,a,1,Medium Pressure,D,Many Goals,Many Goals
1336,Schalke 04,2016,2016-09-09 22:30:00,h,0,Low Pressure,L,Many Goals,No Goals
1336,Bayern Munich,2016,2016-09-09 22:30:00,a,1,High Pressure,W,Many Goals,No Goals
1337,Wolfsburg,2016,2016-09-10 17:30:00,h,0,Medium Pressure,D,No Goals,No Goals
1337,FC Cologne,2016,2016-09-10 17:30:00,a,0,Low Pressure,D,No Goals,No Goals
1338,Ingolstadt,2016,2016-09-10 17:30:00,h,0,High Pressure,L,Many Goals,No Goals
1338,Hertha Berlin,2016,2016-09-10 17:30:00,a,0,Medium Pressure,W,Many Goals,No Goals
1339,Darmstadt,2016,2016-09-10 17:30:00,h,0,Low Pressure,W,No Goals,Few Goals
1339,Eintracht Frankfurt,2016,2016-09-10 17:30:00,a,0,High Pressure,L,No Goals,Few Goals
1340,Freiburg,2016,2016-09-10 17:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
1340,Borussia M.Gladbach,2016,2016-09-10 17:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1341,Bayer Leverkusen,2016,2016-09-10 17:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1341,Hamburger SV,2016,2016-09-10 17:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1342,RasenBallsport Leipzig,2016,2016-09-10 20:30:00,h,0,Medium Pressure,W,No Goals,Few Goals
1342,Borussia Dortmund,2016,2016-09-10 20:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
1343,Werder Bremen,2016,2016-09-11 17:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
1343,Augsburg,2016,2016-09-11 17:30:00,a,0,High Pressure,W,Many Goals,Few Goals
1344,Mainz 05,2016,2016-09-11 19:30:00,h,0,Low Pressure,D,Many Goals,Many Goals
1344,Hoffenheim,2016,2016-09-11 19:30:00,a,1,High Pressure,D,Many Goals,Many Goals
1345,FC Cologne,2016,2016-09-16 22:30:00,h,0,Low Pressure,W,No Goals,Many Goals
1345,Freiburg,2016,2016-09-16 22:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1346,Hamburger SV,2016,2016-09-17 17:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
1346,RasenBallsport Leipzig,2016,2016-09-17 17:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
1347,Hoffenheim,2016,2016-09-17 17:30:00,h,0,High Pressure,D,No Goals,No Goals
1347,Wolfsburg,2016,2016-09-17 17:30:00,a,1,Medium Pressure,D,No Goals,No Goals
1348,Eintracht Frankfurt,2016,2016-09-17 17:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1348,Bayer Leverkusen,2016,2016-09-17 17:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
1349,Bayern Munich,2016,2016-09-17 17:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1349,Ingolstadt,2016,2016-09-17 17:30:00,a,1,Medium Pressure,L,Few Goals,Many Goals
1350,Borussia Dortmund,2016,2016-09-17 17:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
1350,Darmstadt,2016,2016-09-17 17:30:00,a,0,Low Pressure,L,No Goals,Many Goals
1351,Borussia M.Gladbach,2016,2016-09-17 20:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
1351,Werder Bremen,2016,2016-09-17 20:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
1352,Augsburg,2016,2016-09-18 17:30:00,h,0,High Pressure,L,Many Goals,Few Goals
1352,Mainz 05,2016,2016-09-18 17:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
1353,Hertha Berlin,2016,2016-09-18 19:30:00,h,0,Medium Pressure,W,No Goals,Many Goals
1353,Schalke 04,2016,2016-09-18 19:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
1354,Wolfsburg,2016,2016-09-20 22:00:00,h,1,Medium Pressure,L,Many Goals,Few Goals
1354,Borussia Dortmund,2016,2016-09-20 22:00:00,a,1,Low Pressure,W,Many Goals,Few Goals
1355,Ingolstadt,2016,2016-09-20 22:00:00,h,0,High Pressure,L,Many Goals,No Goals
1355,Eintracht Frankfurt,2016,2016-09-20 22:00:00,a,0,High Pressure,W,Many Goals,No Goals
1356,Darmstadt,2016,2016-09-20 22:00:00,h,0,Low Pressure,D,Few Goals,Few Goals
1356,Hoffenheim,2016,2016-09-20 22:00:00,a,0,High Pressure,D,Few Goals,Few Goals
1357,Freiburg,2016,2016-09-20 22:00:00,h,1,Medium Pressure,W,No Goals,Few Goals
1357,Hamburger SV,2016,2016-09-20 22:00:00,a,0,Low Pressure,L,No Goals,Few Goals
1358,RasenBallsport Leipzig,2016,2016-09-21 22:00:00,h,0,Medium Pressure,D,Few Goals,Few Goals
1358,Borussia M.Gladbach,2016,2016-09-21 22:00:00,a,0,High Pressure,D,Few Goals,Few Goals
1359,Werder Bremen,2016,2016-09-21 22:00:00,h,0,Medium Pressure,L,Many Goals,Few Goals
1359,Mainz 05,2016,2016-09-21 22:00:00,a,1,High Pressure,W,Many Goals,Few Goals
1360,Bayern Munich,2016,2016-09-21 22:00:00,h,1,High Pressure,W,No Goals,Many Goals
1360,Hertha Berlin,2016,2016-09-21 22:00:00,a,0,Low Pressure,L,No Goals,Many Goals
1361,Bayer Leverkusen,2016,2016-09-21 22:00:00,h,1,High Pressure,D,No Goals,No Goals
1361,Augsburg,2016,2016-09-21 22:00:00,a,0,Low Pressure,D,No Goals,No Goals
1362,Schalke 04,2016,2016-09-21 22:00:00,h,1,High Pressure,L,Many Goals,Few Goals
1362,FC Cologne,2016,2016-09-21 22:00:00,a,0,Low Pressure,W,Many Goals,Few Goals
1363,Borussia Dortmund,2016,2016-09-23 22:30:00,h,1,High Pressure,W,Few Goals,Many Goals
1363,Freiburg,2016,2016-09-23 22:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
